date,season,home_team,away_team,home_goals,away_goals,result
"2015-01-06","2014/2015","Parma","Fiorentina","1","0","1"
"2015-01-06","2014/2015","Udinese","Roma","0","1","2"
"2015-01-10","2014/2015","Sassuolo","Udinese","1","1","X"
"2015-01-10","2014/2015","Torino","Milan","1","1","X"
"2015-01-11","2014/2015","Atalanta","Chievo","1","1","X"
"2015-01-11","2014/2015","Cagliari","Cesena","2","1","1"
"2015-01-11","2014/2015","Fiorentina","Palermo","4","3","1"
"2015-01-11","2014/2015","Inter","Genoa","3","1","1"
"2015-01-11","2014/2015","Napoli","Juventus","1","3","2"
"2015-01-11","2014/2015","Roma","Lazio","2","2","X"
"2015-01-11","2014/2015","Sampdoria","Empoli","1","0","1"
"2015-01-11","2014/2015","Verona","Parma","3","1","1"
"2015-01-17","2014/2015","Empoli","Inter","0","0","X"
"2015-01-17","2014/2015","Palermo","Roma","1","1","X"
"2015-01-18","2014/2015","Cesena","Torino","2","3","2"
"2015-01-18","2014/2015","Chievo","Fiorentina","1","2","2"
"2015-01-18","2014/2015","Genoa","Sassuolo","3","3","X"
"2015-01-18","2014/2015","Juventus","Verona","4","0","1"
"2015-01-18","2014/2015","Lazio","Napoli","0","1","2"
"2015-01-18","2014/2015","Milan","Atalanta","0","1","2"
"2015-01-18","2014/2015","Parma","Sampdoria","0","2","2"
"2015-01-18","2014/2015","Udinese","Cagliari","2","2","X"
"2015-01-24","2014/2015","Cagliari","Sassuolo","2","1","1"
"2015-01-24","2014/2015","Lazio","Milan","3","1","1"
"2015-01-25","2014/2015","Fiorentina","Roma","1","1","X"
"2015-01-25","2014/2015","Inter","Torino","0","1","2"
"2015-01-25","2014/2015","Juventus","Chievo","2","0","1"
"2015-01-25","2014/2015","Parma","Cesena","1","2","2"
"2015-01-25","2014/2015","Sampdoria","Palermo","1","1","X"
"2015-01-25","2014/2015","Verona","Atalanta","1","0","1"
"2015-01-26","2014/2015","Empoli","Udinese","1","2","2"
"2015-01-26","2014/2015","Napoli","Genoa","2","1","1"
"2015-01-31","2014/2015","Genoa","Fiorentina","1","1","X"
"2015-01-31","2014/2015","Roma","Empoli","1","1","X"
"2015-02-01","2014/2015","Atalanta","Cagliari","2","1","1"
"2015-02-01","2014/2015","Cesena","Lazio","2","1","1"
"2015-02-01","2014/2015","Chievo","Napoli","1","2","2"
"2015-02-01","2014/2015","Milan","Parma","3","1","1"
"2015-02-01","2014/2015","Palermo","Verona","2","1","1"
"2015-02-01","2014/2015","Sassuolo","Inter","3","1","1"
"2015-02-01","2014/2015","Torino","Sampdoria","5","1","1"
"2015-02-01","2014/2015","Udinese","Juventus","0","0","X"
"2015-02-07","2014/2015","Juventus","Milan","3","1","1"
"2015-02-07","2014/2015","Verona","Torino","1","3","2"
"2015-02-08","2014/2015","Cagliari","Roma","1","2","2"
"2015-02-08","2014/2015","Empoli","Cesena","2","0","1"
"2015-02-08","2014/2015","Fiorentina","Atalanta","3","2","1"
"2015-02-08","2014/2015","Inter","Palermo","3","0","1"
"2015-02-08","2014/2015","Napoli","Udinese","3","1","1"
"2015-02-08","2014/2015","Sampdoria","Sassuolo","1","1","X"
"2015-02-09","2014/2015","Lazio","Genoa","0","1","2"
"2015-02-11","2014/2015","Parma","Chievo","0","1","2"
"2015-02-14","2014/2015","Palermo","Napoli","3","1","1"
"2015-02-14","2014/2015","Sassuolo","Fiorentina","1","3","2"
"2015-02-15","2014/2015","Atalanta","Inter","1","4","2"
"2015-02-15","2014/2015","Cesena","Juventus","2","2","X"
"2015-02-15","2014/2015","Chievo","Sampdoria","2","1","1"
"2015-02-15","2014/2015","Genoa","Verona","5","2","1"
"2015-02-15","2014/2015","Milan","Empoli","1","1","X"
"2015-02-15","2014/2015","Roma","Parma","0","0","X"
"2015-02-15","2014/2015","Torino","Cagliari","1","1","X"
"2015-02-15","2014/2015","Udinese","Lazio","0","1","2"
"2015-02-20","2014/2015","Juventus","Atalanta","2","1","1"
"2015-02-22","2014/2015","Empoli","Chievo","3","0","1"
"2015-02-22","2014/2015","Fiorentina","Torino","1","1","X"
"2015-02-22","2014/2015","Lazio","Palermo","2","1","1"
"2015-02-22","2014/2015","Milan","Cesena","2","0","1"
"2015-02-22","2014/2015","Verona","Roma","1","1","X"
"2015-02-23","2014/2015","Cagliari","Inter","1","2","2"
"2015-02-23","2014/2015","Napoli","Sassuolo","2","0","1"
"2015-02-24","2014/2015","Sampdoria","Genoa","1","1","X"
"2015-02-28","2014/2015","Chievo","Milan","0","0","X"
"2015-03-01","2014/2015","Atalanta","Sampdoria","1","2","2"
"2015-03-01","2014/2015","Cagliari","Verona","1","2","2"
"2015-03-01","2014/2015","Cesena","Udinese","1","0","1"
"2015-03-01","2014/2015","Inter","Fiorentina","0","1","2"
"2015-03-01","2014/2015","Palermo","Empoli","0","0","X"
"2015-03-01","2014/2015","Sassuolo","Lazio","0","3","2"
"2015-03-01","2014/2015","Torino","Napoli","1","0","1"
"2015-03-02","2014/2015","Roma","Juventus","1","1","X"
"2015-03-07","2014/2015","Milan","Verona","2","2","X"
"2015-03-07","2014/2015","Sampdoria","Cagliari","2","0","1"
"2015-03-08","2014/2015","Cesena","Palermo","0","0","X"
"2015-03-08","2014/2015","Chievo","Roma","0","0","X"
"2015-03-08","2014/2015","Empoli","Genoa","1","1","X"
"2015-03-08","2014/2015","Napoli","Inter","2","2","X"
"2015-03-08","2014/2015","Parma","Atalanta","0","0","X"
"2015-03-08","2014/2015","Udinese","Torino","3","2","1"
"2015-03-09","2014/2015","Juventus","Sassuolo","1","0","1"
"2015-03-09","2014/2015","Lazio","Fiorentina","4","0","1"
"2015-03-14","2014/2015","Cagliari","Empoli","1","1","X"
"2015-03-14","2014/2015","Palermo","Juventus","0","1","2"
"2015-03-15","2014/2015","Atalanta","Udinese","0","0","X"
"2015-03-15","2014/2015","Genoa","Chievo","0","2","2"
"2015-03-15","2014/2015","Inter","Cesena","1","1","X"
"2015-03-15","2014/2015","Sassuolo","Parma","4","1","1"
"2015-03-15","2014/2015","Verona","Napoli","2","0","1"
"2015-03-16","2014/2015","Fiorentina","Milan","2","1","1"
"2015-03-16","2014/2015","Roma","Sampdoria","0","2","2"
"2015-03-16","2014/2015","Torino","Lazio","0","2","2"
"2015-03-21","2014/2015","Chievo","Palermo","1","0","1"
"2015-03-21","2014/2015","Milan","Cagliari","3","1","1"
"2015-03-22","2014/2015","Cesena","Roma","0","1","2"
"2015-03-22","2014/2015","Empoli","Sassuolo","3","1","1"
"2015-03-22","2014/2015","Juventus","Genoa","1","0","1"
"2015-03-22","2014/2015","Lazio","Verona","2","0","1"
"2015-03-22","2014/2015","Napoli","Atalanta","1","1","X"
"2015-03-22","2014/2015","Parma","Torino","0","2","2"
"2015-03-22","2014/2015","Sampdoria","Inter","1","0","1"
"2015-03-22","2014/2015","Udinese","Fiorentina","2","2","X"
"2015-04-04","2014/2015","Atalanta","Torino","1","2","2"
"2015-04-04","2014/2015","Cagliari","Lazio","1","3","2"
"2015-04-04","2014/2015","Fiorentina","Sampdoria","2","0","1"
"2015-04-04","2014/2015","Genoa","Udinese","1","1","X"
"2015-04-04","2014/2015","Inter","Parma","1","1","X"
"2015-04-04","2014/2015","Juventus","Empoli","2","0","1"
"2015-04-04","2014/2015","Palermo","Milan","1","2","2"
"2015-04-04","2014/2015","Roma","Napoli","1","0","1"
"2015-04-04","2014/2015","Sassuolo","Chievo","1","0","1"
"2015-04-04","2014/2015","Verona","Cesena","3","3","X"
"2015-04-08","2014/2015","Parma","Udinese","1","0","1"
"2015-04-11","2014/2015","Genoa","Cagliari","2","0","1"
"2015-04-11","2014/2015","Parma","Juventus","1","0","1"
"2015-04-11","2014/2015","Verona","Inter","0","3","2"
"2015-04-12","2014/2015","Atalanta","Sassuolo","2","1","1"
"2015-04-12","2014/2015","Cesena","Chievo","0","1","2"
"2015-04-12","2014/2015","Lazio","Empoli","4","0","1"
"2015-04-12","2014/2015","Milan","Sampdoria","1","1","X"
"2015-04-12","2014/2015","Napoli","Fiorentina","3","0","1"
"2015-04-12","2014/2015","Torino","Roma","1","1","X"
"2015-04-12","2014/2015","Udinese","Palermo","1","3","2"
"2015-04-15","2014/2015","Genoa","Parma","2","0","1"
"2015-04-18","2014/2015","Juventus","Lazio","2","0","1"
"2015-04-18","2014/2015","Sampdoria","Cesena","0","0","X"
"2015-04-19","2014/2015","Cagliari","Napoli","0","3","2"
"2015-04-19","2014/2015","Chievo","Udinese","1","1","X"
"2015-04-19","2014/2015","Empoli","Parma","2","2","X"
"2015-04-19","2014/2015","Inter","Milan","0","0","X"
"2015-04-19","2014/2015","Palermo","Genoa","2","1","1"
"2015-04-19","2014/2015","Roma","Atalanta","1","1","X"
"2015-04-19","2014/2015","Sassuolo","Torino","1","1","X"
"2015-04-20","2014/2015","Fiorentina","Verona","0","1","2"
"2015-04-25","2014/2015","Inter","Roma","2","1","1"
"2015-04-25","2014/2015","Udinese","Milan","2","1","1"
"2015-04-26","2014/2015","Atalanta","Empoli","2","2","X"
"2015-04-26","2014/2015","Fiorentina","Cagliari","1","3","2"
"2015-04-26","2014/2015","Genoa","Cesena","3","1","1"
"2015-04-26","2014/2015","Lazio","Chievo","1","1","X"
"2015-04-26","2014/2015","Napoli","Sampdoria","4","2","1"
"2015-04-26","2014/2015","Parma","Palermo","1","0","1"
"2015-04-26","2014/2015","Torino","Juventus","2","1","1"
"2015-04-26","2014/2015","Verona","Sassuolo","3","2","1"
"2015-04-28","2014/2015","Udinese","Inter","1","2","2"
"2015-04-29","2014/2015","Cesena","Atalanta","2","2","X"
"2015-04-29","2014/2015","Chievo","Cagliari","1","0","1"
"2015-04-29","2014/2015","Juventus","Fiorentina","3","2","1"
"2015-04-29","2014/2015","Lazio","Parma","4","0","1"
"2015-04-29","2014/2015","Milan","Genoa","1","3","2"
"2015-04-29","2014/2015","Palermo","Torino","2","2","X"
"2015-04-29","2014/2015","Sampdoria","Verona","1","1","X"
"2015-04-29","2014/2015","Sassuolo","Roma","0","3","2"
"2015-04-30","2014/2015","Empoli","Napoli","4","2","1"
"2015-05-02","2014/2015","Sampdoria","Juventus","0","1","2"
"2015-05-02","2014/2015","Sassuolo","Palermo","0","0","X"
"2015-05-03","2014/2015","Atalanta","Lazio","1","1","X"
"2015-05-03","2014/2015","Fiorentina","Cesena","3","1","1"
"2015-05-03","2014/2015","Inter","Chievo","0","0","X"
"2015-05-03","2014/2015","Napoli","Milan","3","0","1"
"2015-05-03","2014/2015","Roma","Genoa","2","0","1"
"2015-05-03","2014/2015","Verona","Udinese","0","1","2"
"2015-05-04","2014/2015","Cagliari","Parma","4","0","1"
"2015-05-06","2014/2015","Torino","Empoli","0","1","2"
"2015-05-09","2014/2015","Juventus","Cagliari","1","1","X"
"2015-05-09","2014/2015","Milan","Roma","2","1","1"
"2015-05-10","2014/2015","Cesena","Sassuolo","2","3","2"
"2015-05-10","2014/2015","Chievo","Verona","2","2","X"
"2015-05-10","2014/2015","Empoli","Fiorentina","2","3","2"
"2015-05-10","2014/2015","Lazio","Inter","1","2","2"
"2015-05-10","2014/2015","Palermo","Atalanta","2","3","2"
"2015-05-10","2014/2015","Parma","Napoli","2","2","X"
"2015-05-10","2014/2015","Udinese","Sampdoria","1","4","2"
"2015-05-11","2014/2015","Genoa","Torino","5","1","1"
"2015-05-16","2014/2015","Inter","Juventus","1","2","2"
"2015-05-16","2014/2015","Sampdoria","Lazio","0","1","2"
"2015-05-17","2014/2015","Atalanta","Genoa","1","4","2"
"2015-05-17","2014/2015","Cagliari","Palermo","0","1","2"
"2015-05-17","2014/2015","Roma","Udinese","2","1","1"
"2015-05-17","2014/2015","Sassuolo","Milan","3","2","1"
"2015-05-17","2014/2015","Torino","Chievo","2","0","1"
"2015-05-17","2014/2015","Verona","Empoli","2","1","1"
"2015-05-18","2014/2015","Fiorentina","Parma","3","0","1"
"2015-05-18","2014/2015","Napoli","Cesena","3","2","1"
"2015-05-23","2014/2015","Genoa","Inter","3","2","1"
"2015-05-23","2014/2015","Juventus","Napoli","3","1","1"
"2015-05-24","2014/2015","Cesena","Cagliari","0","1","2"
"2015-05-24","2014/2015","Chievo","Atalanta","1","1","X"
"2015-05-24","2014/2015","Empoli","Sampdoria","1","1","X"
"2015-05-24","2014/2015","Milan","Torino","3","0","1"
"2015-05-24","2014/2015","Palermo","Fiorentina","2","3","2"
"2015-05-24","2014/2015","Parma","Verona","2","2","X"
"2015-05-24","2014/2015","Udinese","Sassuolo","0","1","2"
"2015-05-25","2014/2015","Lazio","Roma","1","2","2"
"2015-05-30","2014/2015","Atalanta","Milan","1","3","2"
"2015-05-30","2014/2015","Verona","Juventus","2","2","X"
"2015-05-31","2014/2015","Cagliari","Udinese","4","3","1"
"2015-05-31","2014/2015","Fiorentina","Chievo","3","0","1"
"2015-05-31","2014/2015","Inter","Empoli","4","3","1"
"2015-05-31","2014/2015","Napoli","Lazio","2","4","2"
"2015-05-31","2014/2015","Roma","Palermo","1","2","2"
"2015-05-31","2014/2015","Sampdoria","Parma","2","2","X"
"2015-05-31","2014/2015","Sassuolo","Genoa","3","1","1"
"2015-05-31","2014/2015","Torino","Cesena","5","0","1"
"2015-08-22","2015/2016","Lazio","Bologna","2","1","1"
"2015-08-22","2015/2016","Verona","Roma","1","1","X"
"2015-08-23","2015/2016","Empoli","Chievo","1","3","2"
"2015-08-23","2015/2016","Fiorentina","Milan","2","0","1"
"2015-08-23","2015/2016","Frosinone","Torino","1","2","2"
"2015-08-23","2015/2016","Inter","Atalanta","1","0","1"
"2015-08-23","2015/2016","Juventus","Udinese","0","1","2"
"2015-08-23","2015/2016","Palermo","Genoa","1","0","1"
"2015-08-23","2015/2016","Sampdoria","Carpi","5","2","1"
"2015-08-23","2015/2016","Sassuolo","Napoli","2","1","1"
"2015-08-29","2015/2016","Bologna","Sassuolo","0","1","2"
"2015-08-29","2015/2016","Milan","Empoli","2","1","1"
"2015-08-30","2015/2016","Atalanta","Frosinone","2","0","1"
"2015-08-30","2015/2016","Carpi","Inter","1","2","2"
"2015-08-30","2015/2016","Chievo","Lazio","4","0","1"
"2015-08-30","2015/2016","Genoa","Verona","2","0","1"
"2015-08-30","2015/2016","Napoli","Sampdoria","2","2","X"
"2015-08-30","2015/2016","Roma","Juventus","2","1","1"
"2015-08-30","2015/2016","Torino","Fiorentina","3","1","1"
"2015-08-30","2015/2016","Udinese","Palermo","0","1","2"
"2015-09-12","2015/2016","Fiorentina","Genoa","1","0","1"
"2015-09-12","2015/2016","Frosinone","Roma","0","2","2"
"2015-09-12","2015/2016","Juventus","Chievo","1","1","X"
"2015-09-13","2015/2016","Empoli","Napoli","2","2","X"
"2015-09-13","2015/2016","Inter","Milan","1","0","1"
"2015-09-13","2015/2016","Lazio","Udinese","2","0","1"
"2015-09-13","2015/2016","Palermo","Carpi","2","2","X"
"2015-09-13","2015/2016","Sassuolo","Atalanta","2","2","X"
"2015-09-13","2015/2016","Verona","Torino","2","2","X"
"2015-09-14","2015/2016","Sampdoria","Bologna","2","0","1"
"2015-09-19","2015/2016","Milan","Palermo","3","2","1"
"2015-09-19","2015/2016","Udinese","Empoli","1","2","2"
"2015-09-20","2015/2016","Atalanta","Verona","1","1","X"
"2015-09-20","2015/2016","Bologna","Frosinone","1","0","1"
"2015-09-20","2015/2016","Carpi","Fiorentina","0","1","2"
"2015-09-20","2015/2016","Chievo","Inter","0","1","2"
"2015-09-20","2015/2016","Genoa","Juventus","0","2","2"
"2015-09-20","2015/2016","Napoli","Lazio","5","0","1"
"2015-09-20","2015/2016","Roma","Sassuolo","2","2","X"
"2015-09-20","2015/2016","Torino","Sampdoria","2","0","1"
"2015-09-22","2015/2016","Udinese","Milan","2","3","2"
"2015-09-23","2015/2016","Carpi","Napoli","0","0","X"
"2015-09-23","2015/2016","Chievo","Torino","1","0","1"
"2015-09-23","2015/2016","Fiorentina","Bologna","2","0","1"
"2015-09-23","2015/2016","Inter","Verona","1","0","1"
"2015-09-23","2015/2016","Juventus","Frosinone","1","1","X"
"2015-09-23","2015/2016","Lazio","Genoa","2","0","1"
"2015-09-23","2015/2016","Palermo","Sassuolo","0","1","2"
"2015-09-23","2015/2016","Sampdoria","Roma","2","1","1"
"2015-09-24","2015/2016","Empoli","Atalanta","0","1","2"
"2015-09-26","2015/2016","Napoli","Juventus","2","1","1"
"2015-09-26","2015/2016","Roma","Carpi","5","1","1"
"2015-09-27","2015/2016","Bologna","Udinese","1","2","2"
"2015-09-27","2015/2016","Genoa","Milan","1","0","1"
"2015-09-27","2015/2016","Inter","Fiorentina","1","4","2"
"2015-09-27","2015/2016","Sassuolo","Chievo","1","1","X"
"2015-09-27","2015/2016","Torino","Palermo","2","1","1"
"2015-09-27","2015/2016","Verona","Lazio","1","2","2"
"2015-09-28","2015/2016","Atalanta","Sampdoria","2","1","1"
"2015-09-28","2015/2016","Frosinone","Empoli","2","0","1"
"2015-10-03","2015/2016","Carpi","Torino","2","1","1"
"2015-10-03","2015/2016","Chievo","Verona","1","1","X"
"2015-10-04","2015/2016","Empoli","Sassuolo","1","0","1"
"2015-10-04","2015/2016","Fiorentina","Atalanta","3","0","1"
"2015-10-04","2015/2016","Juventus","Bologna","3","1","1"
"2015-10-04","2015/2016","Lazio","Frosinone","2","0","1"
"2015-10-04","2015/2016","Milan","Napoli","0","4","2"
"2015-10-04","2015/2016","Palermo","Roma","2","4","2"
"2015-10-04","2015/2016","Sampdoria","Inter","1","1","X"
"2015-10-04","2015/2016","Udinese","Genoa","1","1","X"
"2015-10-17","2015/2016","Roma","Empoli","3","1","1"
"2015-10-17","2015/2016","Torino","Milan","1","1","X"
"2015-10-18","2015/2016","Atalanta","Carpi","3","0","1"
"2015-10-18","2015/2016","Bologna","Palermo","0","1","2"
"2015-10-18","2015/2016","Frosinone","Sampdoria","2","0","1"
"2015-10-18","2015/2016","Genoa","Chievo","3","2","1"
"2015-10-18","2015/2016","Inter","Juventus","0","0","X"
"2015-10-18","2015/2016","Napoli","Fiorentina","2","1","1"
"2015-10-18","2015/2016","Sassuolo","Lazio","2","1","1"
"2015-10-18","2015/2016","Verona","Udinese","1","1","X"
"2015-10-24","2015/2016","Carpi","Bologna","1","2","2"
"2015-10-24","2015/2016","Empoli","Genoa","2","0","1"
"2015-10-24","2015/2016","Palermo","Inter","1","1","X"
"2015-10-25","2015/2016","Chievo","Napoli","0","1","2"
"2015-10-25","2015/2016","Fiorentina","Roma","1","2","2"
"2015-10-25","2015/2016","Juventus","Atalanta","2","0","1"
"2015-10-25","2015/2016","Lazio","Torino","3","0","1"
"2015-10-25","2015/2016","Milan","Sassuolo","2","1","1"
"2015-10-25","2015/2016","Sampdoria","Verona","4","1","1"
"2015-10-25","2015/2016","Udinese","Frosinone","1","0","1"
"2015-10-27","2015/2016","Bologna","Inter","0","1","2"
"2015-10-28","2015/2016","Atalanta","Lazio","2","1","1"
"2015-10-28","2015/2016","Frosinone","Carpi","2","1","1"
"2015-10-28","2015/2016","Milan","Chievo","1","0","1"
"2015-10-28","2015/2016","Napoli","Palermo","2","0","1"
"2015-10-28","2015/2016","Roma","Udinese","3","1","1"
"2015-10-28","2015/2016","Sassuolo","Juventus","1","0","1"
"2015-10-28","2015/2016","Torino","Genoa","3","3","X"
"2015-10-28","2015/2016","Verona","Fiorentina","0","2","2"
"2015-10-29","2015/2016","Sampdoria","Empoli","1","1","X"
"2015-10-31","2015/2016","Inter","Roma","1","0","1"
"2015-10-31","2015/2016","Juventus","Torino","2","1","1"
"2015-11-01","2015/2016","Bologna","Atalanta","3","0","1"
"2015-11-01","2015/2016","Carpi","Verona","0","0","X"
"2015-11-01","2015/2016","Fiorentina","Frosinone","4","1","1"
"2015-11-01","2015/2016","Genoa","Napoli","0","0","X"
"2015-11-01","2015/2016","Lazio","Milan","1","3","2"
"2015-11-01","2015/2016","Udinese","Sassuolo","0","0","X"
"2015-11-02","2015/2016","Chievo","Sampdoria","1","1","X"
"2015-11-02","2015/2016","Palermo","Empoli","0","1","2"
"2015-11-07","2015/2016","Milan","Atalanta","0","0","X"
"2015-11-07","2015/2016","Verona","Bologna","0","2","2"
"2015-11-08","2015/2016","Empoli","Juventus","1","3","2"
"2015-11-08","2015/2016","Frosinone","Genoa","2","2","X"
"2015-11-08","2015/2016","Napoli","Udinese","1","0","1"
"2015-11-08","2015/2016","Palermo","Chievo","1","0","1"
"2015-11-08","2015/2016","Roma","Lazio","2","0","1"
"2015-11-08","2015/2016","Sampdoria","Fiorentina","0","2","2"
"2015-11-08","2015/2016","Sassuolo","Carpi","1","0","1"
"2015-11-08","2015/2016","Torino","Inter","0","1","2"
"2015-11-21","2015/2016","Bologna","Roma","2","2","X"
"2015-11-21","2015/2016","Juventus","Milan","1","0","1"
"2015-11-22","2015/2016","Atalanta","Torino","0","1","2"
"2015-11-22","2015/2016","Carpi","Chievo","1","2","2"
"2015-11-22","2015/2016","Fiorentina","Empoli","2","2","X"
"2015-11-22","2015/2016","Genoa","Sassuolo","2","1","1"
"2015-11-22","2015/2016","Inter","Frosinone","4","0","1"
"2015-11-22","2015/2016","Lazio","Palermo","1","1","X"
"2015-11-22","2015/2016","Udinese","Sampdoria","1","0","1"
"2015-11-22","2015/2016","Verona","Napoli","0","2","2"
"2015-11-28","2015/2016","Milan","Sampdoria","4","1","1"
"2015-11-28","2015/2016","Torino","Bologna","2","0","1"
"2015-11-29","2015/2016","Chievo","Udinese","2","3","2"
"2015-11-29","2015/2016","Empoli","Lazio","1","0","1"
"2015-11-29","2015/2016","Frosinone","Verona","3","2","1"
"2015-11-29","2015/2016","Genoa","Carpi","1","2","2"
"2015-11-29","2015/2016","Palermo","Juventus","0","3","2"
"2015-11-29","2015/2016","Roma","Atalanta","0","2","2"
"2015-11-30","2015/2016","Napoli","Inter","2","1","1"
"2015-11-30","2015/2016","Sassuolo","Fiorentina","1","1","X"
"2015-12-04","2015/2016","Lazio","Juventus","0","2","2"
"2015-12-05","2015/2016","Inter","Genoa","1","0","1"
"2015-12-05","2015/2016","Torino","Roma","1","1","X"
